date,ABPO12_PAPEL12,ABRAS12_INVR12,ACSP12_SCPCC12,ANBIMA12_IBVSP12,ANP12_CDEPET12,ANP12_PDPET12,SGS12_IBCBRDESSAZ12,BM12_IPCAEXP612,BM12_IPCAPL12,BM12_ERC12,BM12_TJCDI12,BM12_TJLP12,BM12_TJOVER12,BPAG12_BC12,BPAG12_HFBAN12,BPAG12_IDE12,BM12_DTSPN12,BM12_DTSPY12,BM12_NFSPNNS12,PAN12_DTSPY12,BM12_CIN12,BM12_DEPOUCN12,BM12_DEVM12,BM12_M0MN12,BM12_PMPPM12,BMF12_SWAPDI18012,BMF12_SWAPDI36012,CEF12_FGTS12,CNI12_HTRABD12,CNI12_ICEIGER12,CNI12_NUCAPD12,CNI12_PEEMPD12,ELETRO12_CEET12,FCESP12_IIC12,FCESP12_IICA12,FCESP12_IICF12,CE12_CUTIND12,IGP12_IGPMG12,FIPE12_VENBR12,FUNCEX12_MDQT12,FUNCEX12_TTR12,FUNCEX12_XQT12,PAN12_QIIGG12,PIMPFN12_QIIGN12,PMC12_IVVR12,PAN12_TDESOC12,PRECOS12_IPCAG12,DIMAC_ICTI2,DIMAC_ILIQTOT112,GAC12_CABCDESSAZ12,GAC12_CAIGDESSAZ12,GAC12_INDFBCFDESSAZ12,SRF12_TOTGER12,GM12_NASDAQ12,GM12_DOW12
1987-04-01,113059.419954157,,675866,29.4117647058823,1113,585,,,,8.57818181818182e-09,16.7,,15.3,,,,,,,,,,0.000108847636363636,6.26421818181818e-05,2.69523636363636e-05,,,,,,,,14412,,,,83,,,17.27,75.82,21.72,,,,,19.0992440017466,,243592.38854095,,,,,422.771428571429,2283.36
1987-05-01,112812.027896171,,863382,-10.6060606060606,1096,589,,,,1.11381818181818e-08,25.69,,24.63,,,,,,,,,,0.000100275272727273,6.2672e-05,2.79170909090909e-05,,,,,,,,14940,,,,,,,18.5,78.19,28.08,,,,,21.4513604362137,,243998.482105417,,,,,416.634,2291.57
1987-06-01,97737.3552719613,,805964,45.1108213820078,1029,585,,,,1.42690909090909e-08,18.89,,18.02,,,,,,,,,,0.000110384727272727,5.97865454545455e-05,3.01749090909091e-05,,,,,,,,14357,,,,,,,17.75,78.12,32.95,,,,,19.7114041003811,,241396.340802116,,,,,423.695909090909,2418.53
1987-07-01,90200.6436872754,,916112,23.0907457322552,1097,575,,,,1.62581818181818e-08,9.47,,8.91,,,,,,,,,,0.000133263636363636,7.29752727272727e-05,3.6592e-05,,,,,,,,14618,,,,76,,,22,81.69,35.8,,,,,9.21006335448926,,236050.215972304,,,,,429.006818181818,2572.07
1987-08-01,92794.511931607,,895961,-16.2043795620438,1155,584,,,,1.70545454545455e-08,8.48,,8.09,,,,,,,,,,0.00015048,8.958e-05,4.10981818181818e-05,,,,,,,,15267,,,,,,,18.91,82.77,31.56,,,,,4.87033868986431,,230692.154474939,,,,,448.384285714286,2662.95
1987-09-01,100826.007632264,,809699,29.006968641115,1124,592,,,,1.80436363636364e-08,8.73,,7.99,,,,,,,,,,0.000162258909090909,0.000103994181818182,4.42607272727273e-05,,,,,,,,15093,,,,,,,17.34,84.35,30.81,,,,,7.78112778452082,,224894.782567436,,,,,442.798571428571,2596.28
1987-10-01,104039.605476397,,903338,-19.3112761647535,949,623,,,,1.93236363636364e-08,10.41,,9.45,,,,,,,,,,0.000180009454545455,0.000117707272727273,4.9756e-05,,,,,,,,15220,,,,80,,,18.98,79.86,30.18,,,,,11.2201362464978,,219505.929481526,,,,,385.053636363636,1993.53
1987-11-01,98108.4433589394,,862624,3.76569037656902,1114,596,,,,2.14509090909091e-08,13.74,,12.92,,,,,,,,,,0.000199720727272727,0.000133762181818182,5.48690909090909e-05,,,,,,,,15568,,,,,,,17.54,77.78,27.13,,,,,15.0790605790378,,215488.409467017,,,,,318.753,1833.55
1987-12-01,90694.1783484079,,1143928,0.725806451612909,1247,607,,,,2.44181818181818e-08,15.61,,14.38,,,,,,,,,,0.000256720727272727,0.000169532,7.95949090909091e-05,,,,,,,,15092,,,,,,,18.84,76.58,30.1,,,,,14.149476080044,,212266.247911057,,,,,314.538181818182,1938.83
1988-01-01,90679.1848903482,,600202,52.8422738190552,1039,609,,,,2.80981818181818e-08,17.23,,16.78,,,,,,,,,,0.000253454545454545,0.000182181818181818,7.78181818181818e-05,,,0.00701415418181818,,,,,15798,,,,79,,,15.56,78.4,25.59,,,,,18.8894119486055,,208105.039363496,,,,,339.279,1958.22
1988-02-01,85124.1086792219,,649853,13.1482451545312,1020,615,,,,3.28690909090909e-08,18.65,,18.35,,,,,,,,,,0.000255636363636364,0.000181818181818182,8.25454545454545e-05,,,0.00988954945454545,,,,,15379,,,,,,,16.18,78.53,24.17,,,,,15.6999192311274,,203438.837240799,,,,,353.5785,2071.62
1988-03-01,93965.2511151035,,811493,83.5648148148148,1128,614,,,,3.87672727272727e-08,16.91,,16.59,,,,,,,,,,0.000275636363636364,0.000191636363636364,8.76363636363636e-05,,,0.0133342301818182,,,,,15466,,,,,,,17.82,82.72,28.52,,,,,17.6005096449912,,202715.339146842,,,,,375.542608695652,1988.06
1988-04-01,87618.0205364887,,788830,31.2484237074401,1096,602,,,,4.54763636363636e-08,20.23,,20.25,,,,,,,,,,0.000327636363636364,0.000223636363636364,1e-04,,,0.01150974,,,,,16087,,,,80,,,13.44,86.46,31.61,,,,,19.289611020104,,200232.641506712,,,,,377.2355,2032.33
1988-05-01,90339.3331743278,,906932,18.1014604150653,1100,544,,,,5.45054545454545e-08,18.67,,18.65,,,,,,,,,,0.00038,0.000263636363636364,0.000117818181818182,,,0.0119654843636364,,,,,15117,,,,,,,16.59,85.58,32.44,,,,,17.4196102684731,,196801.012405074,,,,,371.880476190476,2031.12
1988-06-01,95553.3082145955,,983183,14.497233973316,1154,578,,,,6.45163636363636e-08,20.22,,20.17,,,,,,,,,,0.000444,0.000304363636363636,0.000133090909090909,,,0.0147921654545455,,,,,15482,,,,,,,18.03,84.7,34.3,,,,,21.9999567113798,,195414.02888813,,,,,385.981363636364,2141.71
1988-07-01,97706.1189010036,,954050,3.63791388375727,1169,576,,,,7.80909090909091e-08,24.49,,24.69,,,,,,,,,0.00330888517454545,0.000499272727272727,0.000355636363636364,0.000162909090909091,,,0.0182755298181818,,,,,15649,,,,79,,,15.84,87.52,32.04,,,,,21.9100827347729,,195277.935492392,,,,,391.4015,2128.73
1988-08-01,103487.346437864,,902688,29.1649526943645,1160,565,,,,9.67563636363636e-08,22.68,,22.63,,,,,,,,,0.00407405963636364,0.000560727272727273,0.000400727272727273,0.000181818181818182,,,0.0207835585454545,,,,,15529,,,,,,,20.09,91.38,36.67,,,,,21.5899025433588,,194583.654834016,,,,,379.60652173913,2031.65
1988-09-01,102240.390509231,,829472,45.3503184713376,1213,568,,,,1.1804e-07,25.99,,26.25,,,,,,,,,0.00506746654545454,,0.000483636363636364,,,,0.0265853407272727,,,,,16418,,,,,,,18.65,90.55,35.29,,,,,27.4500566281219,,192847.210766183,,,,,382.156666666667,2112.91
1988-10-01,96119.3112563499,,860208,31.8361086765995,1110,564,,,,1.48963636363636e-07,29.48,,29.79,,,,,,,,,0.00641146323745455,,0.000610545454545455,,,,0.0327530887272727,,,,,16286,,,,80,,,17.14,91.26,28.52,,,,,25.6199502763823,,189604.259014903,,,,,385.008571428571,2148.65
1988-11-01,98045.9706170239,,908038,18.5031300204975,1123,518,,,,1.90378181818182e-07,27.92,,28.41,,,,,,,,,0.00815721890909091,,0.000746181818181818,,,,0.0366886949090909,,,,,15592,,,,,,,18.24,92.5,31.05,,,,,27.9401182575175,,186024.234457606,,,,,372.890952380952,2114.51
1988-12-01,92605.8442510222,,1162235,54.6538263755785,1286,566,,,,2.42796363636364e-07,30.04,,30.24,,,,,,,,,0.0107251429090909,,0.00113163636363636,,,,0.0482946247272727,,,,,15794,,,,,,,21.73,86.97,31.05,,,,,28.7000421554845,,184564.203561898,,,,,375.782857142857,2168.57
1989-01-01,88288.9777846611,,590978,-2.06154404207726,984,572,,,,3.27272727272727e-07,23.87,,22.97,,,,,,,,,0.0131512727272727,,0.00143781818181818,,,,0.0638829090909091,,,,,15882,,,,78,,,16.04,87.84,29.11,,,,,37.4900131389703,,182206.747345782,,,,,389.319523809524,2342.32
1989-02-01,77919.7520815265,,609152,53.679012345679,1065,580,,,,3.6e-07,19.36,,18.95,,,,,,,,,0.0157796363636364,,0.00182036363636364,,,,0.09926,,,,,16006,,,,,,,16.8,86.27,24.09,,,,,16.7799911109576,,178666.270431836,,,,,404.082631578947,2258.39
1989-03-01,92604.5947961839,,747443,46.4673039845758,1089,579,,,,3.6e-07,20.56,,20.41,,,,,,,,,0.0190631570909091,,0.00205090909090909,,,,0.163255272727273,,,,,15232,,,,,,,15.77,83.5,29.83,,,,,6.81999298355687,,174263.98580296,,,,,403.995,2293.62
1989-04-01,98926.8362780325,,748069,59.881528610018,1145,596,,,,3.67272727272727e-07,11.47,,11.52,,,,,,,,,0.021616,,0.00241527272727273,,,,0.156610909090909,,,,,16510,,,,79,,,14.19,83.11,24.96,,,,,8.33001328407432,,171195.484522086,,,,,417.13,2418.8
1989-05-01,110829.143067774,,935848,7.46140651801031,1166,593,,,,3.96363636363636e-07,11.59,,11.43,,,,,,,,,0.0227412345454545,,0.00297927272727273,,,,0.155330545454545,,,,,15872,,,,,,,18.85,79.82,30.1,,,,,17.9199698809895,,171208.422512888,,,,,435.993181818182,2480.15
1989-06-01,117596.19047206,,954691,-41.9792498004788,1209,616,,,,4.83636363636364e-07,27.34,,27.29,,,,,,,,,0.0265203636363636,,0.00353018181818182,,,,0.163153090909091,,,,,16383,,,,,,,19.68,82.35,39,,,,,28.6499913805517,,172795.330231576,,,,,447.627727272727,2440.06
1989-07-01,118778.174749102,,873579,69.5048143053645,1216,628,,,,6.94545454545455e-07,32.76,,33.15,,,,,,,,,0.0335341818181818,,0.00390509090909091,,,,0.319884363636364,,,,,16669,,,,83,35.91,,23.45,81.91,34.34,,,,,27.7399781982557,,175754.150067685,,,,,446.6965,2660.66
1989-08-01,131944.929835213,,896828,24.044469690822,1248,641,,,,8.94545454545454e-07,35.41,,35.49,,,,,,,,,0.0428927272727273,,0.00464181818181818,,,,0.435418545454545,,,,,16566,,,,,36.92,,25.64,83.06,36.12,,,,,33.7100177014151,,178981.219551552,,,,,461.827826086957,2737.27
1989-09-01,123518.60640565,,840292,47.4813554886825,1232,648,,,,1.18181818181818e-06,38.35,,38.58,,,,,,,,,0.0554084247272727,,0.00583418181818182,,,,0.407606545454545,,,,,17513,,,,,39.92,,24.47,81.06,32.32,,,,,37.5599986814975,,181570.313552644,,,,,469.2785,2692.82
1989-10-01,126576.022394994,,816699,51.4105748757984,1223,646,,,,1.62545454545455e-06,47.24,,47.7,,,,,,,,,0.0747101818181818,,0.00763854545454546,,,,1.16944036363636,,,,,16810,,,,83,40.64,,22.9,80.04,30.38,,,,,39.7699962388339,,184898.990753268,,,,,469.680909090909,2645.08
1989-11-01,119104.282461901,,797505,-9.12872795453213,1217,643,,,,2.26181818181818e-06,48.07,,48.41,,,,,,,,,0.0990632727272727,,0.0104472727272727,,,,1.01317890909091,,,,,17208,,,,,40.48,,21.05,78.43,28.8,,,,,47.8200013523556,,187443.51422415,,,,,454.697142857143,2706.27
1989-12-01,100706.059967786,,919866,98.6427235798569,1274,651,,,,3.34909090909091e-06,64.22,,64.21,,,,,,,,,0.144112405818182,,0.0191581818181818,,,,1.86442581818182,,,,,16534,,,,,47.13,,25.09,81.18,30.18,,,,,51.4999991811612,,188559.30124954,,,,,449.0145,2753.2
1990-01-01,102956.328131582,,539340,63.0934025805405,1009,637,,,,5.17818181818182e-06,68.23,,67.6,,,,,,,,,0.220347272727273,,0.0268181818181818,,,,3.82512109090909,,,,,16919,,,,79,61.46,,21.66,74.03,26.18,,,,,67.5500022769304,,189667.6330302,,,,,439.350454545455,2590.54
1990-02-01,98601.9780200719,,470536,65.1607125087073,1146,659,,,,8.56e-06,79.94,,82.04,,,,,,,,,0.453949358181818,,0.0401865454545455,,,,4.15602690909091,,,,,16907,,,,,81.29,,15.97,73.42,22.54,,,,,75.7299986066639,,192626.912623634,,,,,424.524210526316,2627.25
1990-03-01,72423.4002478008,,577214,-56.1667771283967,1013,657,,,,1.34581818181818e-05,36.39,,36.76,,,,,,,,,0.625583636363636,,0.0757174545454545,,,,6.64228836363636,,,,,16513,,,,,83.95,,21.31,75.65,25.07,,,,,82.3899996561932,,191340.991308735,,,,,436.090454545455,2707.21
1990-04-01,51671.20483831,,755277,114.254295532646,1012,662,,,,1.72e-05,5.12,,4.23,,,,,,,,,0.413476363636364,,0.177422545454545,,,,10.6021963636364,,,,,16626,,,,61,28.35,,17.75,76.86,28.48,,,,,15.5199994367887,,181353.998316171,,,,,428.993,2656.76
1990-05-01,90800.3820096643,,781003,-6.05632899210881,1195,651,,,,1.88872727272727e-05,5.94,,5.69,,,,,,,,,0.362023272727273,,0.240234909090909,,,,12.0050356363636,,,,,15357,,,,,5.93,,20.63,79.21,36.07,,,,,7.58999959346331,,174668.538038564,,,,,442.598181818182,2876.66
1990-06-01,100213.774761492,,649102,20.3168749573175,1160,643,,,,2.06909090909091e-05,9.38,,8.73,,,,,,,,,0.362495636363636,,0.274094545454545,,,,12.3499632727273,,,,,16266,,,,,9.94,,17.54,77.02,27.45,,,,,11.7500003554595,,167233.266921271,,,,,462.30619047619,2880.7
1990-07-01,121946.792219056,,729089,69.2700647065501,1284,635,,,,2.40945454545455e-05,14.34,,13.79,,,,,,,,,0.452497818181818,,0.276689090909091,,,,14.0025112727273,,,,,16025,,,,77,12.01,,20.97,80.23,33.66,,,,,12.9199996725029,,161991.186296164,,,,,455.824285714286,2905.2
1990-08-01,124663.107037542,,762764,-15.9311917376434,1308,649,,,,2.60145454545455e-05,12.65,,11.53,,,,,,,,,0.522704363636364,,0.279820727272727,,,,16.0122254545455,,,,,16800,,,,,13.62,,25.42,76.33,33.58,,,,,12.8800001004814,,157391.865113601,,,,,396.322608695652,2614.36
1990-09-01,112720.817692975,,673020,-7.86566152127955,1267,656,,,,2.73345454545455e-05,17.5,,15.21,,,,,,,,,0.591620727272727,,0.349115636363636,,,,17.2065498181818,,,,,17602,,,,,12.8,,22,71.73,27.57,,,,,14.4100001331324,,153178.792794721,,,,,368.581578947368,2452.48
1990-10-01,110864.127803246,,681771,-22.7325858262262,1271,633,,,,3.43927272727273e-05,21.97,,16.49,,,,,,,,,0.676514450545455,,0.369717818181818,,,,19.5267458181818,,,,,16974,,,,79,12.97,,22.2,68.75,24.32,,,,,14.360000224235,,147981.704749501,,,,,338.01347826087,2442.34
1990-11-01,92382.1918349647,,647127,48.5320484087853,1177,678,,,,4.45345454545455e-05,23.05,,19.83,,,,,,,,,0.776971272727273,,0.375288727272727,,,,21.9806625454545,,,,,17837,,,,,16.86,,25.49,68.18,28.95,,,,,16.8099997421144,,141855.678184454,,,,,347.694285714286,2559.66
1990-12-01,64530.5940341965,,779353,-5.10750660128253,1112,676,,,,5.59890909090909e-05,27.78,,22.86,,,,,,,,,0.954529454545455,,0.505551272727273,,,,30.0653727272727,,,,,16813,,,,,18,,24.12,72.57,30.93,,,,,18.4400001214591,,134672.87286814,,,,,370.1525,2633.66
1991-01-01,82387.8025833231,,445639,88.7422483701701,929,673,,,,6.99709090909091e-05,23.46,,21.02,,,,,,,42.01,,1.16327163636364,,0.525219636363636,,,,41.2422003636364,,,,,16795,,,,68,17.7,,19.32,72.53,32.09,,,,,20.7499999998929,,128196.553894451,,,,,376.681363636364,2736.4
1991-02-01,80563.5985193905,,467982,52.9001684919966,838,678,,,,8.03709090909091e-05,8.72,,6.85,,,,,,,38.83,,1.30603170654545,,0.598048727272727,,,,32.3985098181818,,,,,16892,,,,,21.02,,15.07,71.84,25.48,,,,,20.7204968944973,,120858.730255799,,,,,442.586842105263,2882.18
1991-03-01,101554.439802998,,574087,-11.5101174979682,788,632,,,,8.34909090909091e-05,10.01,,8.99,,,,,,,39.51,,1.45381169927273,,0.724783272727273,,,,38.0744832727273,,,,,16010,,,,,9.19,,18.98,78.51,28.72,,,,,11.9228922274432,,117526.445619386,,,,,469.101,2913.86
1991-04-01,115906.927530665,,681853,3.91027536931243,989,668,,,,9.15418181818182e-05,12.49,,9.67,,,,,,,39.7,,1.587216,,0.772087636363636,,,,41.5270003636364,,,,,16876,,,,74,7.81,,21.58,79.92,33.55,,,,,4.98927367451969,,121717.580144192,,,,,496.319090909091,2887.88
1991-05-01,121541.968851444,,800141,67.3033421718874,1040,673,,,,9.91309090909091e-05,12.64,,9.56,,,,,,,39.5,,1.73029490909091,,0.810419272727273,,,,45.9178694545455,,,,,17439,,,,,7.48,,20.97,79.98,32.2,,,,,7.43184073796834,,121837.005462499,,,,,490.933636363636,3027.5
1991-06-01,117844.831984884,,776954,21.1586676217765,1020,672,,,,0.000108189090909091,10.66,,10.32,,,,,,,38.1,,1.94705454545455,,0.880737090909091,,,,49.727104,,,,,17744,,,,,8.48,,24.39,79.18,31.41,,,,,11.1890011954962,,122331.200309608,,,,,490.375,2906.8
1991-07-01,128912.502942634,,843978,33.1313280614884,1069,672,,,,0.000119483636363636,13.26,,12.39,,,,,,,36.18,,2.20125236363636,,0.983513818181818,,,,56.0371181818182,,,,,17276,,,,78,13.22,,24.73,82.93,28.49,,,,,12.4089731684533,,120940.15021301,,,,,489.343636363636,3024.82
1991-08-01,130765.444467848,,853901,15.8487842788942,1114,656,,,,0.000134818181818182,15.97,,15.75,,,,,,,35.22,,2.46227490909091,,1.02213090909091,,,,63.4211756363636,,,,,18179,,,,,15.25,,30.76,84.6,31.53,,,,,15.6304347826289,,118812.8284378,,,,,513.250909090909,3043.6
1991-09-01,119354.173429563,,701611,17.2696343859313,1048,451,,,,0.000155803636363636,20.01,,19.78,,,,,,,34.13,,2.87466502145455,,1.18931454545455,,,,69.1787072727273,,,,,18214,,,,,14.93,,23.09,82.34,23.1,,,,,15.6307576611999,,116374.63184016,,,,,520.5595,3016.77
1991-10-01,116195.551598315,,732268,31.1322682139501,1150,656,,,,0.000211981818181818,26.1,,25.95,,,,,,,35.55,,3.48280836363636,,1.31185054545455,,,,88.6045076363636,,,,,17986,,,,78,22.63,,30.83,81.28,29.83,,,,,20.229578563966,,114770.140375952,,,,,528.923913043478,3069.1
1991-11-01,94753.6571180771,,589838,0.67306493830237,1073,660,,,,0.000268636363636364,31.98,,32.43,,,,,,,36.82,,4.60289859381818,,1.444616,,,,101.992161454545,,,,,18373,,,,,25.62,,26.58,77.77,27.93,,,,,25.2102885889731,,114060.98665352,,,,,536.5835,2894.7
1991-12-01,69094.8525585429,,732977,88.1143989104866,990,657,,,,0.000348290909090909,30.46,,31.17,,,,,,,38.14,,6.82179992327273,,2.01040618181818,,,,151.647504363636,,,,,17624,,,,,23.63,,23.77,75.48,29.16,,,,,23.7093359830779,,112705.222362448,,,,,544.100952380952,3168.8
1992-01-01,88061.5770040887,,463225,84.3984467552982,969,664,,,25.49,0.000435381818181818,29.07,,29.06,,,,,,,37.33,,8.60938830327273,2.46615171890909,2.21463140509091,1.16873709090909,,,219.677318545455,124.381784361736,,70.5243122525632,127.721790918788,17750,,,,69,23.56,,22.83,80.41,29.19,,,,,25.9402828706209,,110584.767214654,,,,,615.734090909091,3223.4
1992-02-01,93495.4560958989,,497175,29.3655750869992,962,644,,,23.31,0.000537658181818182,30.32,,28.76,,,,,,,37.38,,11.0101802156364,2.8212666,2.46500718181818,1.35591774545455,,,212.178258181818,126.063564032428,,71.6602544529262,126.451192357712,17706,,,,,27.86,,20.91,80.63,26.9,,,,,24.3199401048005,,111246.322228374,,,,,632.048421052632,3267.7
1992-03-01,103065.030702515,,500749,21.0856669885501,985,652,,,21.2,0.000659789090909091,25.2,,26.86,,,,,,,38.3,,13.6710050909091,3.4367366,2.88241136363636,1.52642267272727,,,235.524411272727,120.141112666397,,70.0384424848905,124.927188542095,17710,,,,,21.39,,20.43,80.86,33.07,,,,,21.4002921922404,,108336.278540566,,,,,619.599090909091,3235.5
1992-04-01,95724.483527444,,531409,28.5958416405582,1013,643,,,20.04,0.0007988,23.75,,23.92,,,,,,,37.94,,17.2050695941818,4.11687006690909,3.38213014363636,1.79984509090909,,,291.694899636364,121.913029301118,,71.8268843208384,124.107220519931,17306,,,,72,19.94,,21.32,83.23,30.22,,,,,19.9299992650712,,109355.774580533,,,,,582.790476190476,3359.1
1992-05-01,97742.3530913146,,615859,14.7818383167221,1009,654,,,25.81,0.000955843636363636,22.94,,23,,,,,,,37.17,,20.1367570909091,4.98893772727273,4.065008,2.10778541818182,,,345.562446181818,121.295058701777,,72.0991834295957,123.478764820189,17810,,,,,20.43,,22.28,81.52,33.7,,,,,24.8600163920702,,109139.937738716,,,,,581.473,3396.9
1992-06-01,99527.8240552596,,637528,-22.5493979623341,1093,644,,,20.35,0.00114533454545455,24.24,,24.28,,,,,,,37.7,,24.7288541818182,6.02880651090909,5.07197288327273,2.76201504763636,,,467.973749818182,120.910142078185,,72.6788029925187,122.198733268495,17424,,,,,23.61,,22.56,77.53,34.34,,,,,20.2102990073923,,108053.117410103,,,,,566.659090909091,3318.5
1992-07-01,105952.52083385,,683652,33.5392894513927,1066,654,,,21.42,0.00139240363636364,26.31,,26.21,,,,,,,37.77,,30.8193887883636,7.20767718581818,6.16162398436364,3.34754336763636,,,560.676448727273,121.863123777533,,73.5385383386581,121.437400060217,17665,,,,73,21.84,,26.87,77.9,40.07,,,,,21.8300586884413,,102587.608302791,,,,,568.716818181818,3393.8
1992-08-01,104553.131414942,,652729,21.9067164179104,1072,671,,,21.32,0.00169890909090909,25.73,,25.65,,,,,,,36.85,,38.305966976,8.58772360181818,7.15847142872727,3.87361894363636,,,682.263299272727,120.250082927855,,72.7236894360604,120.761189009275,18107,,,,,24.63,,23.31,82.66,34.77,,,,,22.1400266414289,,97095.5176036995,,,,,568.997619047619,3257.4
1992-09-01,111606.303977202,,625132,36.1880566863579,1091,643,,,25.28,0.00209860363636364,27.65,,27.66,,,,,,,36.66,,48.7344392727273,10.2623890043636,8.57010621636364,4.65628867527273,,,779.174480363636,120.253048698503,,72.9831064294942,120.16445333588,17827,,,,,25.27,,22.97,80.13,34.81,,,,,24.6299471843048,,93318.0932337303,,,,,580.679047619048,3271.7
1992-10-01,113977.769260315,,676189,3.77354250011239,1058,649,,,25.94,0.00262355636363636,28.19,,28.18,,,,,,,36.91,,63.0675842283636,12.8587103029091,11.4143290734545,6.43044557563636,,,1075.67505854545,119.762880364517,,73.894550113334,119.448810796494,17821,,,,74,26.76,,28.52,80.93,37.66,,,,,25.2399586126395,,89930.9500179948,,,,,585.011818181818,3226.3
1992-11-01,109744.61626812,,657725,-0.931280185389738,1082,652,,,23.42,0.00328970545454545,26.09,,26.4,,,,,,,36.83,,78.1999597330909,15.9911792545455,13.6757256545455,7.70401172727273,,,1273.97333272727,119.794993546496,,73.0995358941444,119.026754317819,18111,,,,,23.43,,25.64,81.15,38.85,,,,,22.4900410224186,,87706.0011490751,,,,,630.8635,3305.16
1992-12-01,98255.87902986,,840752,48.2303303237654,999,652,,,25.36,0.00405479636363636,26.06,,25.92,,,,,,,37.06,,102.363527272727,23.8965032396364,21.5618953221818,12.8736783967273,,,2025.72683563636,115.575959820773,,72.3714081923782,118.254519598495,17520,,,,,25.08,,30.85,78.03,40.19,,,,,25.2399667786607,,86795.8335888345,,,,,661.280454545455,3301.12
1993-01-01,112249.773218932,,475662,36.9368040704963,962,651,,,29.91,0.00511236,28.78,,28.52,,,,,,,36.34,,130.067434231273,25.0862363636364,23.1665548363636,12.6969818181818,,,2940.99122472727,119.556537265753,,73.6971509682652,118.185619229776,18070,,,,72,25.83,,26.67,76.42,36.27,,,,,30.3499532354874,,85798.6418126203,,,,30.5952757744,691.1345,3310.04
1993-02-01,112926.977741296,,486140,51.2547119009155,984,663,,,24.24,0.006497616,28.56,,28.9,,,,,,,36.54,,174.979126989091,31.6727676767273,27.3822363232727,16.0349696970909,,,2946.39187963636,118.330522919694,,73.8877021666158,118.131080236336,17416,,,,,28.41,,20.84,76.32,36.63,,,,,24.9800016701904,,82643.4671081593,,,,34.6549003648527,681.708947368421,3370.82
1993-03-01,130576.776787263,,601545,36.5422956422671,1048,644,,,27.76,0.00817057636363636,28.54,,28.36,,,,,,,36.41,,220.513962487273,36.3204110672727,32.7366940869091,18.7122845850909,,,3487.03002581818,118.633750420866,,74.638470681458,118.152778517621,17781,,,,,26.25,,29.14,75.57,45.01,,,,,27.2600190080482,,83131.1442475789,,,,41.5839581733865,684.490869565217,3435.1
1993-04-01,122322.878125387,,552304,25.5944931163955,1041,641,,,27.5,0.0104467712727273,30.39,,30.53,,,,,,,35.79,,279.761171636364,48.5664688996364,40.8135273683636,24.3376650716364,,,4471.92378909091,119.252653574057,,75.4003025718608,118.283693619618,19100,,,,77,28.83,,31.95,79.87,37.89,,,,,27.7499668387366,,82503.3594793977,,,,58.1918615973505,665.329523809524,3427.6
1993-05-01,128498.933391154,,626673,47.0104633781764,1051,651,,,27.37,0.0134690872727273,30.93,,30.9,,,,,,,34.94,,379.639785818182,57.2504415585455,50.6984085712727,29.1315497836364,,,5494.25034181818,119.777462931987,,75.4472451927867,118.45426958203,18312,,,,,29.7,,23.31,74.8,37.65,,,,,27.6899864531981,,82668.6132884107,,,,87.1762770245586,686.451,3527.44
1993-06-01,123802.232653946,,634604,51.7963057108965,1138,650,,,30.05,0.0174928909090909,31.8,,31.91,,,,,,,34.45,,508.605904363636,76.0736623378182,66.9936012469091,40.1261125541818,,,7886.07912218182,119.982514752005,,75.9183816183816,118.766504635281,18316,,,,,31.5,,34.35,78.11,41.33,,,,,30.0700118119261,,81818.0400715238,,,,71.6691045928273,695.382727272727,3516.08
1993-07-01,124084.609447404,,636420,22.0113498930133,1058,656,,,29.9,0.0228262643636364,32.79,,32.73,,,,,,,33.78,,678.055990181818,92.2858016527273,86.7418522974545,50.2284628098182,,,9720.55189745454,120.847236841848,,75.6520827090201,118.839144937643,18259,,,,79,31.25,,42.78,81.72,43.03,,,,,30.7200038551982,,85901.7501410081,,,,88.5162645943357,703.395238095238,3539.47
